Nombre,IdFutwiz,Enlace,Media,Calidad,Ritmo,Tiro,Pase,Regate,Defensa,Fisico
Michael Cuisance,18499,https://www.futwiz.com/en/fifa22/player/michael-cuisance/18499,73,silver,69,67,78,77,53,62
Patrick Berg,18500,https://www.futwiz.com/en/fifa22/player/patrick-berg/18500,73,silver-nr,77,61,72,72,63,77
Diego Valdes,18501,https://www.futwiz.com/en/fifa22/player/diego-valdes/18501,73,silver-nr,79,69,71,74,53,68
Leonardo Fernandez,18502,https://www.futwiz.com/en/fifa22/player/leonardo-fernandez/18502,73,silver,73,73,73,74,41,63
Sada Thioub,18503,https://www.futwiz.com/en/fifa22/player/sada-thioub/18503,73,silver,78,71,69,73,30,69
Jason,18504,https://www.futwiz.com/en/fifa22/player/jason/18504,73,silver-nr,72,71,71,73,49,65
Brian Brobbey,18505,https://www.futwiz.com/en/fifa22/player/brian-brobbey/18505,73,silver,83,71,54,68,30,80
Adrian Gabbarini,21288,https://www.futwiz.com/en/fifa22/player/adrian-gabbarini/21288,72,sudamericana,69,70,65,74,45,74
Geronimo Poblete,21287,https://www.futwiz.com/en/fifa22/player/geronimo-poblete/21287,72,sudamericana,67,51,65,68,67,76
Ismael Diawara,21214,https://www.futwiz.com/en/fifa22/player/ismael-diawara/21214,72,motm,78,66,70,82,28,75
Elliot Anderson,20955,https://www.futwiz.com/en/fifa22/player/elliot-anderson/20955,72,silverif,78,72,73,75,47,61
Felipe Aguilar,20651,https://www.futwiz.com/en/fifa22/player/felipe-aguilar/20651,72,libertadores,48,40,48,49,75,80
Emiliano Amor,20650,https://www.futwiz.com/en/fifa22/player/emiliano-amor/20650,72,libertadores,51,36,47,52,70,80
Matheus Thuler,20545,https://www.futwiz.com/en/fifa22/player/matheus-thuler/20545,72,showdown,80,40,70,75,84,82
Will Smith,20501,https://www.futwiz.com/en/fifa22/player/will-smith/20501,72,silverif,79,36,52,59,75,82
Gonzalo Escobar,20385,https://www.futwiz.com/en/fifa22/player/gonzalo-escobar/20385,72,silver-nr,81,49,65,69,68,75
Pablo Galdames,20384,https://www.futwiz.com/en/fifa22/player/pablo-galdames/20384,72,silver-nr,80,60,71,73,61,70
Emilio Zelaya,20383,https://www.futwiz.com/en/fifa22/player/emilio-zelaya/20383,72,silver-nr,72,75,58,63,33,76
Lewis Holtby,20382,https://www.futwiz.com/en/fifa22/player/lewis-holtby/20382,72,silver-nr,67,65,73,74,54,66
Liel Abada,20381,https://www.futwiz.com/en/fifa22/player/liel-abada/20381,72,silver-nr,83,69,63,75,36,57
Liberato Cacace,19792,https://www.futwiz.com/en/fifa22/player/liberato-cacace/19792,72,silver,82,62,65,69,66,77
Jed Steer,19791,https://www.futwiz.com/en/fifa22/player/jed-steer/19791,72,silver-nr,73,70,70,72,51,70
Jake Bidwell,19790,https://www.futwiz.com/en/fifa22/player/jake-bidwell/19790,72,silver-nr,68,43,67,65,69,75
Klauss,19789,https://www.futwiz.com/en/fifa22/player/klauss/19789,72,silver,65,72,63,66,35,83
Mamadou Sylla,19788,https://www.futwiz.com/en/fifa22/player/mamadou-sylla/19788,72,silver,76,72,61,71,37,72
Riza Durmisi,19787,https://www.futwiz.com/en/fifa22/player/riza-durmisi/19787,72,silver,75,61,70,72,69,65
Josh Maja,19786,https://www.futwiz.com/en/fifa22/player/josh-maja/19786,72,silver-nr,76,71,62,73,28,58
Marco Fabian,19785,https://www.futwiz.com/en/fifa22/player/marco-fabian/19785,72,silver,61,74,73,75,34,62
Henk Veerman,19784,https://www.futwiz.com/en/fifa22/player/henk-veerman/19784,72,silver,73,71,47,58,30,81
Franco Di Santo,19783,https://www.futwiz.com/en/fifa22/player/franco-di-santo/19783,72,silver-nr,68,71,66,70,45,76
Andreas Skov Olsen,19782,https://www.futwiz.com/en/fifa22/player/andreas-skov-olsen/19782,72,silver,81,70,67,75,35,66
Garrido,19781,https://www.futwiz.com/en/fifa22/player/garrido/19781,72,silver,36,43,57,53,71,88
Dani Raba,19780,https://www.futwiz.com/en/fifa22/player/dani-raba/19780,72,silver-nr,66,71,70,72,38,58
Mijat Gacinovic,19779,https://www.futwiz.com/en/fifa22/player/mijat-gacinovic/19779,72,silver,75,60,70,78,63,63
Graeme Shinnie,19778,https://www.futwiz.com/en/fifa22/player/graeme-shinnie/19778,72,silver-nr,70,45,68,67,70,76
Marco Benassi,19777,https://www.futwiz.com/en/fifa22/player/marco-benassi/19777,72,silver,55,70,71,75,70,66
Jonas Wind,19776,https://www.futwiz.com/en/fifa22/player/jonas-wind/19776,72,silver-nr,71,70,67,72,35,78
Alexander Fransson,19775,https://www.futwiz.com/en/fifa22/player/alexander-fransson/19775,72,silver-nr,68,64,68,72,67,74
Davide Biraschi,19410,https://www.futwiz.com/en/fifa22/player/davide-biraschi/19410,72,silver,58,35,56,62,75,64
Osvaldo Alonso,19409,https://www.futwiz.com/en/fifa22/player/osvaldo-alonso/19409,72,silver,56,65,66,72,68,74
Yusuf Erdogan,19408,https://www.futwiz.com/en/fifa22/player/yusuf-erdogan/19408,72,silver,90,68,65,75,59,66
Mohamed Fares,19407,https://www.futwiz.com/en/fifa22/player/mohamed-fares/19407,72,silver,76,62,67,75,67,68
Sebastian Ferreira,19406,https://www.futwiz.com/en/fifa22/player/sebastian-ferreira/19406,72,silver-nr,71,73,57,73,29,59
Jan Gregus,19405,https://www.futwiz.com/en/fifa22/player/jan-gregus/19405,72,silver,64,68,73,69,67,74
Maxime Crepeau,19404,https://www.futwiz.com/en/fifa22/player/maxime-crepeau/19404,72,silver-nr,71,69,69,74,49,73
Dario Cvitanich,19403,https://www.futwiz.com/en/fifa22/player/dario-cvitanich/19403,72,silver,56,70,66,72,37,67
Joan Sastre,19402,https://www.futwiz.com/en/fifa22/player/joan-sastre/19402,72,silver-nr,77,36,56,67,69,64
Angel Sepulveda,19401,https://www.futwiz.com/en/fifa22/player/angel-sepulveda/19401,72,silver-nr,77,69,67,71,42,73
Steve Clark,19400,https://www.futwiz.com/en/fifa22/player/steve-clark/19400,72,silver-nr,71,69,65,73,48,74
Abdoulaye Toure,19399,https://www.futwiz.com/en/fifa22/player/abdoulaye-toure/19399,72,silver,39,56,59,58,74,80
Enrique Bologna,19398,https://www.futwiz.com/en/fifa22/player/enrique-bologna/19398,72,silver,73,67,71,73,42,71
Jorge Mere,19397,https://www.futwiz.com/en/fifa22/player/jorge-mere/19397,72,silver,72,30,53,64,73,73
Marcos Mauro,19396,https://www.futwiz.com/en/fifa22/player/marcos-mauro/19396,72,silver,55,42,55,54,73,72
Cristian Tarragona,19395,https://www.futwiz.com/en/fifa22/player/cristian-tarragona/19395,72,silver,83,71,53,70,43,80
Amilton,19394,https://www.futwiz.com/en/fifa22/player/amilton/19394,72,silver,88,68,63,72,33,65
Jake Reeves,18629,https://www.futwiz.com/en/fifa22/player/jake-reeves/18629,72,silverif,85,63,74,77,65,77
Nikola Mileusnic,18628,https://www.futwiz.com/en/fifa22/player/nikola-mileusnic/18628,72,silverif,96,70,67,76,35,67
Christian Tabo,18497,https://www.futwiz.com/en/fifa22/player/christian-tabo/18497,72,silver,86,66,63,75,31,74
Fabio Depaoli,18496,https://www.futwiz.com/en/fifa22/player/fabio-depaoli/18496,72,silver,74,53,70,72,69,57
Lewis Morgan,18495,https://www.futwiz.com/en/fifa22/player/lewis-morgan/18495,72,silver-nr,84,65,69,72,52,64
Fredrik Andre Bjorkan,18494,https://www.futwiz.com/en/fifa22/player/fredrik-andre-bjorkan/18494,72,silver-nr,83,49,61,67,67,72
Yuma Suzuki,18493,https://www.futwiz.com/en/fifa22/player/yuma-suzuki/18493,72,silver-nr,70,71,65,68,44,71
Emanuel Insua,18492,https://www.futwiz.com/en/fifa22/player/emanuel-insua/18492,72,silver-nr,73,58,62,67,70,75
Nicolas Benedetti,18491,https://www.futwiz.com/en/fifa22/player/nicolas-benedetti/18491,72,silver-nr,73,67,69,74,45,63
Antonio Colak,18490,https://www.futwiz.com/en/fifa22/player/antonio-colak/18490,72,silver,71,73,55,67,34,76
Jens-Lys Cajuste,18489,https://www.futwiz.com/en/fifa22/player/jens-lys-cajuste/18489,72,silver,77,58,68,75,68,77
Matteo Lovato,18488,https://www.futwiz.com/en/fifa22/player/matteo-lovato/18488,72,silver,68,30,51,58,74,70
Vadillo,18487,https://www.futwiz.com/en/fifa22/player/vadillo/18487,72,silver-nr,83,68,67,75,34,55
Ismael Tajouri-Shradi,18486,https://www.futwiz.com/en/fifa22/player/ismael-tajouri-shradi/18486,72,silver-nr,82,70,64,75,33,57
Ignacio Aliseda,18485,https://www.futwiz.com/en/fifa22/player/ignacio-aliseda/18485,72,silver,87,62,62,77,39,60
Rafael Czichos,18484,https://www.futwiz.com/en/fifa22/player/rafael-czichos/18484,72,silver-nr,59,48,59,62,72,75
Maximiliano Lovera,18483,https://www.futwiz.com/en/fifa22/player/maximiliano-lovera/18483,72,silver,87,61,63,79,31,62
Jack Byrne,18482,https://www.futwiz.com/en/fifa22/player/jack-byrne/18482,72,silver-nr,75,68,72,73,52,68
Patricio Rodriguez,18339,https://www.futwiz.com/en/fifa22/player/patricio-rodriguez/18339,72,sudamericana,83,67,67,77,29,38
Hendrick Zuck,18294,https://www.futwiz.com/en/fifa22/player/hendrick-zuck/18294,72,silverif,82,60,74,79,64,65
Harry McKirdy,18214,https://www.futwiz.com/en/fifa22/player/harry-mckirdy/18214,72,silverif,93,70,68,75,41,57
Ryan Loft,18171,https://www.futwiz.com/en/fifa22/player/ryan-loft/18171,72,silverif,73,73,58,68,41,88
Lewis Ward,17454,https://www.futwiz.com/en/fifa22/player/lewis-ward/17454,72,silverif,75,73,70,73,55,74
Emre Akbaba,17387,https://www.futwiz.com/en/fifa22/player/emre-akbaba/17387,72,silver,69,72,73,71,55,61
Zanka,17386,https://www.futwiz.com/en/fifa22/player/zanka/17386,72,silver,52,39,57,54,72,80
Chidozie Awaziem,17385,https://www.futwiz.com/en/fifa22/player/chidozie-awaziem/17385,72,silver,68,39,45,61,73,74
Ahmed El Messaoudi,17384,https://www.futwiz.com/en/fifa22/player/ahmed-el-messaoudi/17384,72,silver,65,71,66,74,64,77
Mame Thiam,14575,https://www.futwiz.com/en/fifa22/player/mame-thiam/14575,72,silver,75,72,65,74,26,72
Christian Tabo,14574,https://www.futwiz.com/en/fifa22/player/christian-tabo/14574,72,silver,86,66,63,75,31,74
Ilja Nestorovski,14573,https://www.futwiz.com/en/fifa22/player/ilja-nestorovski/14573,72,silver,68,74,52,69,35,74
Levin Oztunali,14572,https://www.futwiz.com/en/fifa22/player/levin-oztunali/14572,72,silver-nr,81,68,67,74,48,68
Yoann Court,14571,https://www.futwiz.com/en/fifa22/player/yoann-court/14571,72,silver,67,65,73,73,40,67
Siebe Schrijvers,14570,https://www.futwiz.com/en/fifa22/player/siebe-schrijvers/14570,72,silver,68,72,72,73,52,63
Dominic Solanke,14569,https://www.futwiz.com/en/fifa22/player/dominic-solanke/14569,72,silver-nr,72,71,62,73,27,74
Igor Rossi,14568,https://www.futwiz.com/en/fifa22/player/igor-rossi/14568,72,silver,41,30,54,53,72,83
Michael Lang,14567,https://www.futwiz.com/en/fifa22/player/michael-lang/14567,72,silver,61,67,66,66,73,73
Erik,14566,https://www.futwiz.com/en/fifa22/player/erik/14566,72,silver,83,72,65,74,23,56
Thomas Goiginger,14565,https://www.futwiz.com/en/fifa22/player/thomas-goiginger/14565,72,silver,87,68,70,72,35,62
Jordy Clasie,14564,https://www.futwiz.com/en/fifa22/player/jordy-clasie/14564,72,silver,58,61,75,72,63,65
Mohamed Fares,14563,https://www.futwiz.com/en/fifa22/player/mohamed-fares/14563,72,silver,76,62,67,75,67,68
Vincent Le Goff,14562,https://www.futwiz.com/en/fifa22/player/vincent-le-goff/14562,72,silver-nr,71,61,66,71,68,69
Tommaso Augello,14561,https://www.futwiz.com/en/fifa22/player/tommaso-augello/14561,72,silver-nr,76,39,64,69,67,61
Yuma Suzuki,14560,https://www.futwiz.com/en/fifa22/player/yuma-suzuki/14560,72,silver-nr,70,71,65,68,44,71
Alexander Gonzalez,14559,https://www.futwiz.com/en/fifa22/player/alexander-gonzalez/14559,72,silver,80,65,64,71,66,80
Garrido,14558,https://www.futwiz.com/en/fifa22/player/garrido/14558,72,silver,36,43,57,53,71,88
Sergi Guardiola,14557,https://www.futwiz.com/en/fifa22/player/sergi-guardiola/14557,72,silver,73,72,60,71,30,78
Pascal Testroet,14556,https://www.futwiz.com/en/fifa22/player/pascal-testroet/14556,72,silver,63,74,57,66,38,78
Michael Bradley,14555,https://www.futwiz.com/en/fifa22/player/michael-bradley/14555,72,silver-nr,47,60,72,69,67,73
Angel Sepulveda,14554,https://www.futwiz.com/en/fifa22/player/angel-sepulveda/14554,72,silver-nr,77,69,67,71,42,73
Artur Jorge,14553,https://www.futwiz.com/en/fifa22/player/artur-jorge/14553,72,silver,53,35,46,50,74,75
Victor Vazquez,14552,https://www.futwiz.com/en/fifa22/player/victor-vazquez/14552,72,silver,38,68,76,73,46,58
Gen Shoji,14551,https://www.futwiz.com/en/fifa22/player/gen-shoji/14551,72,silver,81,41,53,57,71,76
Bersant Celina,14550,https://www.futwiz.com/en/fifa22/player/bersant-celina/14550,72,silver-nr,80,67,72,74,25,61
Magnus Kofod Andersen,14549,https://www.futwiz.com/en/fifa22/player/magnus-kofod-andersen/14549,72,silver-nr,68,61,69,73,63,73
Josh Maja,14548,https://www.futwiz.com/en/fifa22/player/josh-maja/14548,72,silver-nr,76,71,62,73,28,58
Filipe Ferreira,14547,https://www.futwiz.com/en/fifa22/player/filipe-ferreira/14547,72,silver-nr,72,53,65,68,67,69
Carlos Garces,14546,https://www.futwiz.com/en/fifa22/player/carlos-garces/14546,72,libertadores,65,73,51,63,32,80
Sebastian Ernst,14545,https://www.futwiz.com/en/fifa22/player/sebastian-ernst/14545,72,silver,74,60,68,75,54,70
Fabio Vieira,13919,https://www.futwiz.com/en/fifa22/player/fabio-vieira/13919,72,silver,74,69,73,72,36,52
Yoric Ravet,13920,https://www.futwiz.com/en/fifa22/player/yoric-ravet/13920,72,silver-nr,72,67,72,74,38,67
Kristian Thorstvedt,13921,https://www.futwiz.com/en/fifa22/player/kristian-thorstvedt/13921,72,silver,65,70,69,70,65,79
Matias Ibanez,13922,https://www.futwiz.com/en/fifa22/player/matias-ibanez/13922,72,silver-nr,71,72,65,70,39,73
Tete Morente,13923,https://www.futwiz.com/en/fifa22/player/tete-morente/13923,72,silver-nr,81,72,69,72,43,68
Gregore,13924,https://www.futwiz.com/en/fifa22/player/gregore/13924,72,silver,76,55,61,69,73,82
Samir Nurkovic,13925,https://www.futwiz.com/en/fifa22/player/samir-nurkovic/13925,72,silver,63,76,57,66,26,68
Johannes Eggestein,13926,https://www.futwiz.com/en/fifa22/player/johannes-eggestein/13926,72,silver-nr,70,71,67,74,37,61
Didac Vila,13927,https://www.futwiz.com/en/fifa22/player/didac-vila/13927,72,silver-nr,69,52,66,68,70,74
Sergio Pena,13928,https://www.futwiz.com/en/fifa22/player/sergio-pena/13928,72,silver,66,68,76,73,54,64
Vasilios Barkas,13929,https://www.futwiz.com/en/fifa22/player/vasilios-barkas/13929,72,silver-nr,71,72,72,73,35,71
Alex Gallar,13930,https://www.futwiz.com/en/fifa22/player/alex-gallar/13930,72,silver,74,69,69,72,42,64
Pedrinho,13931,https://www.futwiz.com/en/fifa22/player/pedrinho/13931,72,silver,80,71,72,73,55,60
Vako,13932,https://www.futwiz.com/en/fifa22/player/vako/13932,72,silver-nr,72,71,66,77,36,63
Claudio Baeza,13933,https://www.futwiz.com/en/fifa22/player/claudio-baeza/13933,72,silver-nr,69,67,69,72,68,72
Jack Byrne,13934,https://www.futwiz.com/en/fifa22/player/jack-byrne/13934,72,silver-nr,75,68,72,73,52,68
German Berterame,13935,https://www.futwiz.com/en/fifa22/player/german-berterame/13935,72,silver-nr,77,67,63,71,33,68
Nikola Storm,13936,https://www.futwiz.com/en/fifa22/player/nikola-storm/13936,72,silver-nr,76,67,68,72,36,56
Maximiliano Lovera,13937,https://www.futwiz.com/en/fifa22/player/maximiliano-lovera/13937,72,libertadores,87,61,63,79,31,62
Moussa Kone,13938,https://www.futwiz.com/en/fifa22/player/moussa-kone/13938,72,silver,91,68,57,74,32,65
Martin Payero,13939,https://www.futwiz.com/en/fifa22/player/martin-payero/13939,72,silver,70,59,74,73,61,69
Emanuel Insua,13940,https://www.futwiz.com/en/fifa22/player/emanuel-insua/13940,72,silver-nr,73,58,62,67,70,75
Paddy McNair,13941,https://www.futwiz.com/en/fifa22/player/paddy-mcnair/13941,72,silver,63,62,65,67,73,76
Thorsten Schick,13942,https://www.futwiz.com/en/fifa22/player/thorsten-schick/13942,72,silver,72,67,71,69,65,69
Nicolas Benedetti,13943,https://www.futwiz.com/en/fifa22/player/nicolas-benedetti/13943,72,silver-nr,73,67,69,74,45,63
Franco Di Santo,13944,https://www.futwiz.com/en/fifa22/player/franco-di-santo/13944,72,sudamericana,68,71,66,70,45,76
Artur Ionita,13945,https://www.futwiz.com/en/fifa22/player/artur-ionita/13945,72,silver,61,69,70,71,73,76
Konstantinos Lamprou,13946,https://www.futwiz.com/en/fifa22/player/konstantinos-lamprou/13946,72,silver-nr,74,65,74,78,44,67
Dener,13947,https://www.futwiz.com/en/fifa22/player/dener/13947,72,silver,65,67,68,70,71,76
Giulio Donati,13948,https://www.futwiz.com/en/fifa22/player/giulio-donati/13948,72,silver,69,42,61,66,72,76
Filip Mladenovic,13949,https://www.futwiz.com/en/fifa22/player/filip-mladenovic/13949,72,silver-nr,85,63,67,73,62,64
Rafael Baca,13950,https://www.futwiz.com/en/fifa22/player/rafael-baca/13950,72,silver-nr,76,60,71,72,61,78
Andreaw Gravillon,13951,https://www.futwiz.com/en/fifa22/player/andreaw-gravillon/13951,72,silver-nr,62,42,48,55,72,75
Javier Baez,13952,https://www.futwiz.com/en/fifa22/player/javier-baez/13952,72,sudamericana,70,54,65,66,72,72
Maxime Crepeau,13953,https://www.futwiz.com/en/fifa22/player/maxime-crepeau/13953,72,silver-nr,71,69,69,74,49,73
Facundo Waller,13954,https://www.futwiz.com/en/fifa22/player/facundo-waller/13954,72,silver,76,68,71,72,64,64
Maxime Dupe,13955,https://www.futwiz.com/en/fifa22/player/maxime-dupe/13955,72,silver-nr,74,71,63,75,46,68
Felipe Vizeu,13956,https://www.futwiz.com/en/fifa22/player/felipe-vizeu/13956,72,silver-nr,73,71,55,68,30,70
Adrian Ramos,13957,https://www.futwiz.com/en/fifa22/player/adrian-ramos/13957,72,libertadores,69,72,64,68,42,72
Fredy Hinestroza,13958,https://www.futwiz.com/en/fifa22/player/fredy-hinestroza/13958,72,libertadores,90,63,67,74,43,66
Scott Sinclair,13959,https://www.futwiz.com/en/fifa22/player/scott-sinclair/13959,72,silver,81,73,65,75,41,63
Ondrej Lingr,13960,https://www.futwiz.com/en/fifa22/player/ondrej-lingr/13960,72,silver-nr,80,69,69,74,43,73
Joan Sastre,13961,https://www.futwiz.com/en/fifa22/player/joan-sastre/13961,72,silver-nr,77,36,56,67,69,64
Daniel Candeias,13962,https://www.futwiz.com/en/fifa22/player/daniel-candeias/13962,72,silver,75,64,69,72,56,79
Steve Clark,13963,https://www.futwiz.com/en/fifa22/player/steve-clark/13963,72,silver-nr,71,69,65,73,48,74
Marnon Busch,13964,https://www.futwiz.com/en/fifa22/player/marnon-busch/13964,72,silver,84,49,62,68,66,75
Amilton,13965,https://www.futwiz.com/en/fifa22/player/amilton/13965,72,silver,88,68,63,72,33,65
Bart Nieuwkoop,13966,https://www.futwiz.com/en/fifa22/player/bart-nieuwkoop/13966,72,silver-nr,76,43,65,66,69,74
Jozy Altidore,13967,https://www.futwiz.com/en/fifa22/player/jozy-altidore/13967,72,silver,66,73,60,67,32,80
Sergio Araujo,13968,https://www.futwiz.com/en/fifa22/player/sergio-araujo/13968,72,silver,74,75,61,73,33,59
Alexandros Paschalakis,13969,https://www.futwiz.com/en/fifa22/player/alexandros-paschalakis/13969,72,silver-nr,79,62,65,79,51,70
Pablo Perez,13970,https://www.futwiz.com/en/fifa22/player/pablo-perez/13970,72,sudamericana,56,66,73,71,69,75
Alberto Quintero,13971,https://www.futwiz.com/en/fifa22/player/alberto-quintero/13971,72,libertadores,80,65,64,75,20,61
Moussa Doumbia,13972,https://www.futwiz.com/en/fifa22/player/moussa-doumbia/13972,72,silver-nr,81,67,67,74,38,63
Jodel Dossou,13973,https://www.futwiz.com/en/fifa22/player/jodel-dossou/13973,72,silver-nr,83,64,65,71,35,63
Leonardo Mancuso,13974,https://www.futwiz.com/en/fifa22/player/leonardo-mancuso/13974,72,silver,76,72,62,74,34,68
Fran Garcia,13975,https://www.futwiz.com/en/fifa22/player/fran-garcia/13975,72,silver,90,49,63,70,65,60
Youssef El Jebli,13976,https://www.futwiz.com/en/fifa22/player/youssef-el-jebli/13976,72,silver,66,69,75,74,40,70
Patrick Bauer,13977,https://www.futwiz.com/en/fifa22/player/patrick-bauer/13977,72,silver,32,45,53,46,74,75
Ruiz de Galarreta,13978,https://www.futwiz.com/en/fifa22/player/ruiz-de-galarreta/13978,72,silver-nr,68,59,69,71,66,70
Carlos Rotondi,13979,https://www.futwiz.com/en/fifa22/player/carlos-rotondi/13979,72,libertadores,79,66,64,74,54,65
Sebastian Holmen,13980,https://www.futwiz.com/en/fifa22/player/sebastian-holmen/13980,72,silver,55,36,49,51,74,75
Cristian Suarez,13981,https://www.futwiz.com/en/fifa22/player/cristian-suarez/13981,72,sudamericana,70,38,62,62,72,73
Tomas Kalas,13982,https://www.futwiz.com/en/fifa22/player/tomas-kalas/13982,72,silver-nr,71,48,54,64,71,76
Randy Nteka,13983,https://www.futwiz.com/en/fifa22/player/randy-nteka/13983,72,silver,75,72,65,73,63,82
Carlos Caceda,13984,https://www.futwiz.com/en/fifa22/player/carlos-caceda/13984,72,sudamericana,71,69,67,73,30,71
Jose Mari,13985,https://www.futwiz.com/en/fifa22/player/jose-mari/13985,72,silver-nr,65,60,67,66,68,73
